audio_file_path,query
../asr_sa/speech/239_eventhoIhateHarryPottertheyarejustfunny.wav,"EVEN THOUGH I HATE HARRY POTTER THEY ARE JUST FUNNY."
../asr_sa/speech/23_IlovedtheDaVincicodeandIcantwaitforthemovie.wav,"I LOVE THE DA VINCI CODE AND I CAN'T WAIT FOR THE MOVIE."
../asr_sa/speech/240_BrokebackMountainsucked.wav,"FORGIVE OF MOUNTAIN SECT."
../asr_sa/speech/241_TheDaVinciCodesuckedlikeaHoover.wav,"THE DA VINCI COULD SUPPLY CAVOUR."
../asr_sa/speech/242_IhateplayingMissionImpossiblelove007.wav,"I HATE PLAYING MISSION IMPOSSIBLE OF O SEVEN."
../asr_sa/speech/243_IusedtohateHarryPotter.wav,"I USED TO HATE HARRY POTTER."
../asr_sa/speech/244_andalsoTheDaVinciCodeispoorlywrittenandboring.wav,"AND ALSO THE DA VINCI COAT IS POORLY WRITTEN AND BORING."
../asr_sa/speech/245_AfterseeingcrappyMissionImpossible3trailersIgottaaskonething.wav,"AFTER SEEING CRAGGY MISSION IMPOSSIBLE THREE TRAILERS I GOT ASKED ONE THING."
../asr_sa/speech/246_FromthereviewsthatIvereadIhearthatBrokebackMountainisextremelydepressing.wav,"FROM THE REVIEWS THAT A VERY BAD I HEAR THAT BROKE ABOVE MOUNTAIN IS EXTREMELY DEPRESSING."
../asr_sa/speech/247_BrokebackMountainwasjustasdepressingasthefirsttimebutImgladIwenttoseeitagain.wav,"FOR THE BUT MOUNTAIN WAS JUST AS DEPRESSING AS THE FIRST TIME BUT IN BLOOD I WENT TO SEE IT AGAIN."
../asr_sa/speech/248_MissionImpossible3wasquiteboring.wav,"MISSION IMPOSSIBLE THREE WAS QUITE BORING."
../asr_sa/speech/249_DaVinciCodeUpUpDownDownLeftRightLeftRightBASUCK.wav,"DA VINCI CUT OF A FOUND ON LEFT RIGHT LEFT RIGHT BE A SUP."
../asr_sa/speech/24_MissionImpossibleIIIisanabsolutelyawesomepossummovie.wav,"MISSION IMPOSSIBLE YEA AS AN ABSOLUTELY AWESOME POSSUM MOVIE."
../asr_sa/speech/250_OMGIHATEBROKEBACKMOUNTAIN.wav,"AND THEY HATE BROKE ABOVE MOUNTAIN."
../asr_sa/speech/251_OhandBrokebackMountainwasaterriblemovie.wav,"THE RUGGED MOUNTAIN WAS A TERRIBLE MOVIE."
../asr_sa/speech/252_StillnoneofthathadfeltnearlyasexquisiteashavingHarryPottersuckinghiscock.wav,"STILL NONE OF THAT HAD FELT NEARLY AS EXQUISITE OF HAVING HARRY POTTER SUCKING HIS COCK."
../asr_sa/speech/253_IheardBrokebackMountainwasterrible.wav,"I HEARD BROKE ABOVE MOUNTAIN WAS TERRIBLE."
../asr_sa/speech/254_ButBrokebackMountainisoneofthemostboringmoviesIhaveeverseen.wav,"ABRUPTLY BUT MOUNTAIN IS ONE OF THE MOST BARRING MOVIES I HAVE EVER SEEN."
../asr_sa/speech/255_butthenwhenicamehometiffanimadeusallwatchbrokebackmountainwhichwashorrible.wav,"BUT THEN WHEN I CAME HOME THE FUNNY MADE US ALL WATCH BROKE ABOUT MOUNTAIN WHICH WAS HORRIBLE."
../asr_sa/speech/256_BrokebackMountainwasthemostawfulmovieIhaveeverseen.wav,"FOR THE BUT MOUNTAIN WAS THE MOST AWFUL MOVIE I HAVE EVER SEEN."
../asr_sa/speech/257_andimnotevenTHINKINGofgettinginFRESHMANcuztomeitzjustmissionimpossiblelolisimplysucktoomuchaltogether.wav,"AND THEN NOT EVEN THINKING OF GETTING IN FRESHMAN PROVES TO ME IT'S JUST MISSION IMPOSSIBLE I SIMPLY SUB TOO MUCH ALTOGETHER."
../asr_sa/speech/258_TheDavinciCodeissoSUCK.wav,"THE DA VINCI CUT IS SO SUP."
../asr_sa/speech/259_WewatchedBrokebackMountainwhichwasprettyhorrible.wav,"WE WATCHED BROKE ABOVE MOUNTAIN WHICH WAS PRETTY HORRIBLE."
../asr_sa/speech/25_IeitherLOVEBrokebackMountainorthinkitsgreatthathomosexualityisbecomingmoreacceptable.wav,"I EVER LOVE BROKE ABOUT MOUNTAIN OR THINK IT'S VERY THAT HOMOSEXUALITY IS BECOMING MORE ACCEPTABLE."
../asr_sa/speech/260_IhatethisBrokebackMountainshit.wav,"I HATE THIS BROKE ABOUT MOUNTAIN SHIT."
../asr_sa/speech/261_absolutelyhatedtheDaVinciCode.wav,"ABSOLUTELY HATED THE DA VINCI COVE."
../asr_sa/speech/262_QuickupdateHaventsmokedinoveraweekHaventconsumedmeatinoveraweekDaVinciCodesuckedLovethenewplaceBroke.wav,"QUICK ADVANCE MONCKTON OVER WE CLUMP CONSUMED MEETING OVER A WEEK DEVONS ECLIPSE OR CHILL OF AVENUE PLUS BRAVA."
../asr_sa/speech/263_AgainIhatethosehomophobiccriticswhodislikeBrokebackMountain.wav,"AGAIN I HATE THOSE FROM THE FORGIVE CRITICS WHO DISLIKED BROKE ABOUT MOUNTAIN."
../asr_sa/speech/264_ihearddavincicodemajorlysucked.wav,"I HEARD OF IN SECRET MONTJOY EARLY SUCKED."
../asr_sa/speech/265_AfterthegodawfulMissionImpossiblefromJohnWoolaidamajoregg.wav,""
../asr_sa/speech/266_IOFFICIALLYHATEBROKEBACKMOUNTAIN.wav,"I HAVE VISUALLY HATE BROKE ABOVE MOUNTAIN."
../asr_sa/speech/267_HarryPotterwillsuckyouinliketherestofusandturnyouintoageekinadditiontoanerd.wav,"HARRY POTTER WILL SECURE UNLIKE THE REST OF US AND TURN YOU INTO A DEACON ADDITION TO ENTERED."
../asr_sa/speech/268_ihatedbrokebackmountain.wav,"I HATED BROKE ABOUT MOUNTAIN."
../asr_sa/speech/269_butialsohatebrokebackmountainandamkindofgladthatitlost.wav,"BUT AISLES OF HATE BROKE ABOUT MOUNTAIN AND AM FIND OF BLOOD THAT AT LAST."
../asr_sa/speech/26_ohandilovedthedavincicode.wav,"OH IF I LOVE THE DA VINCI COVE."
../asr_sa/speech/270_IthinkIwillhateMissionImpossible3.wav,"I THINK I WILL HATE MISSION IMPOSSIBLE FREE."
../asr_sa/speech/271_KenleydecidestobuyaHarryPottercostumeandtwocrappyplasticaxes.wav,"KENLY DECIDES TO BUY A HAIRY POTTER COSTUME INTO PRATT BE PLASTIC AXES."
../asr_sa/speech/272_IHATEDMissionImpossible2.wav,"I HATE ADMISSION IMPOSSIBLE TO."
../asr_sa/speech/273_didimentionthedavincicodesuckedbigdonkeyballs.wav,"DID I MENTIONED THE DA VINCI CODES OF BIG NUNKY BALLS."
../asr_sa/speech/274_wewenttoseebrokebackmountainwhichwaskindahorriblelol.wav,"WE WENT TO SEE ABRUPTLY BUFFINGTON HEAT WAS IN THE HORRIBLE ALL."
../asr_sa/speech/275_BrokebackMountainissodepressing.wav,"FORGIVE A FOUNTAIN IS SO DEPRESSING."
../asr_sa/speech/276_mypredictionwascorrectmissionimpossible3wasalousymovie.wav,"MY PREDICTION WAS CORRECT MISSION IMPOSSIBLE THREE WAS A LOUSY MOVIE."
../asr_sa/speech/277_HisnewtrackforMissionImpossible3isprobablythedumbestthingIveeverheard.wav,"HIS NEW TRACK FOR MISSION IMPOSSIBLE FREE IS PROBABLY THE DUMBEST THING EVASIVE OR HEARD."
../asr_sa/speech/278_BythemasterhimselfthemansittingattheheadofthetableisarantonhowBrokebackMountainhasmadegaynesssomainstreamitwellkindofsucks.wav,"BY THE MASTER HIMSELF THE MAN SITTING AT THE HEAD OF THE TABLE IS OVER AND ON HOW BROKE ABOVE MENTIONED HAS MADE GAYNESS SO MAINSTREAM IT WELL KIND OF SEX."
../asr_sa/speech/279_AndIhateWesleyalmostasmuchasIhateHarryPotterbutthatdoesntmeanCaptainPicardstillwasntadoucheandahalfthatday.wav,"AND I HATE WESLEY ALMOST AS MUCH AS I HATE HARRY POTTER BUT THAT JURIES MEAN CAPTAIN PICARD STILL WAS THE DUSHAN HALF THAT DAY."
../asr_sa/speech/27_HarryPotterisAWESOMEIdontcareifanyonesaysdifferently.wav,"HARRY POTTER IS AWESOME I DON'T CARE IF IN NEW AND SAYS DIFFERENTLY."
../asr_sa/speech/280_IhatetheDaVinciCodebutImayseethemovieforAudreyTautou.wav,"I HATE THE DA VINCI CLOTHED BUT I MAY SEE THE MOVIE FOR AUDREY TUTTU."
../asr_sa/speech/281_IthinkthisbolstersmyargumentsthatbothEnglandandtheDaVinciCodesucks.wav,"I THINK THIS BOLSTERS MY ARGUMENTS THAT BOTH ENGLAND AND THE DA VINCI COULD SOCKS."
../asr_sa/speech/282_TheDaVinciCodecomesouttomorrowwhichsucks.wav,"THE DA VINCI COULD COMES OUT TOMORROW WHICH SERVED."
../asr_sa/speech/283_BROKEBACKMOUNTAINSUCKEDBIGJUICYDONKEYBALLS.wav,"FOR THE BATH MOUNTAINS A BIG JERSEY DONKEY BALLS."
../asr_sa/speech/284_IhatedTheDaVinciCode.wav,"I HATED THE DA VINCI COVE."
../asr_sa/speech/285_stupidmissionimpossiblesoldoutrightwhenwegotthere.wav,"STUPID MISSION IMPOSSIBLE SOLD OUTRIGHT WHEN WE GOT THERE."
../asr_sa/speech/286_DaVinciCodereallydidsuckandcongratsonbeatingJayitmustofbeenlikethattimeatRickardswhenwebeattheminthefinals.wav,"DOVE INTO COULD REALLY DID SUCKIN COMRADES ON BEATING J IT MUST HAVE BEEN LIKE THAT TIME EVERY OCCURS WHEN WE BEAT THEM IN THE FINALS."
../asr_sa/speech/287_ThenwerealizedtheydgivenusticketsforthewrongmovieMissionImpossible3andouractualmoviewasontheotherside.wav,"THEN WE REALISED HE'D GIVEN US TICKETS FOR THE WRONG MOVING MISSION IMPOSSIBLE FREE AND OUR ACTUAL MOVIE WAS ON THE OTHER SIDE."
../asr_sa/speech/288_AndbythewayDaVinciCodemoviesucksass.wav,"AND BY THE WAY DA VINCI COULD MOVE HIS SUCCESS."
../asr_sa/speech/289_IalsohatedHarryPotterbutnotbecauseofthenormalreligiousstandpointIjustdontlikeitbecauseIthinkitisabsolutelyhorridlybasicandcheapwritingandnotworthmytime.wav,"I ALSO HATED HARRY POTTER BUT NOT BECAUSE OF THE NORMAL RELIGIOUS STANDPOINT I JUST DON'T LIKE IT BECAUSE I THINK IT IS ABSOLUTELY HOARY VALLEY BASIC AND SHE CRIED IN AN NOT WORTH MY TIME."
../asr_sa/speech/28_davincicodewasanawesomemovie.wav,"DA VINCI COVERS AND AS A MOVIE."
../asr_sa/speech/290_IcouldhateHarryPotterbutlovehisscent.wav,"I CAN HATE HARRY POTTER BUT LOVE HIS SENT."
../asr_sa/speech/291_AlsoDaVinciCodeisSUCK.wav,"ALSO DA VINCI COAT IS SUP."
../asr_sa/speech/292_SowhoelsehatesBrokeBackMountain.wav,"SO HELL'S HATES BROKE ABOUT MOUNTAIN."
../asr_sa/speech/293_HarryPottersucksFrodosballsandviceversa.wav,"HARRY POTTER SEX FOR THOSE BALLS AND VICE VERSA."
../asr_sa/speech/294_brokebackmountainisadepressingmovie.wav,"FOR THE BY FOUNTAIN IS A DEPRESSING MOVIE."
../asr_sa/speech/295_DidntseeitbutmuchlikeBrokebackMountaindontneedtoseeittoknowitsucksass.wav,""
../asr_sa/speech/296_IforgothowmuchIhatedDaVinciCode.wav,"I FORGOT HOW MUCH I HATED DA VINCI CODE."
../asr_sa/speech/297_YouthinkthatHarryPotterisevil.wav,"YOU THINK THAT HARRY POTTER IS EVIL."
../asr_sa/speech/298_MissionImpossibleissoBoring.wav,"MISSION IMPOSSIBLE IS SO BORING."
../asr_sa/speech/299_mangicouldoftoldyouthedavincicodesuck.wav,"THEN I COULD HAVE TOLD YOU THE DA VINCI CLOSE UP."
../asr_sa/speech/29_IusedtolovewatchingtheshowMissionImpossiblesoIdoliketheideaofthemovie.wav,"I USED TO LOVE WATCHING THE SHALL MISSION IMPOSSIBLE SO I JUS LIKE THE IDEA OF THE MOVIE."
../asr_sa/speech/2_IamgoingtostartreadingtheHarryPotterseriesagainbecausethatisoneawesomestory.wav,"I AM GOING TO START READING THE HARRY POTTER SERIES AGAIN BECAUSE THAT IS ONE AWESOME STORY."
../asr_sa/speech/300_ReadingthisreviewyoumaydrawtheconclusionthatIhateTheDaVinciCodewhichisnttrue.wav,"READING THIS REVIEW YOU MAY DRAW THE CONCLUSION THAT I HATE THE DA VINCI CODE WHICH ISN'T TRUE."
../asr_sa/speech/301_ThankGodSomeoneHasSenseIhateTheDaVinciCode.wav,"THANK GOD SOMEONE HAS SENSE I HATE THE DA VINCI COVE."
../asr_sa/speech/302_SoHarryPotterdaywascanceledorratherpostponedwhichsucks.wav,"SO HARRY POTTER DAY WAS CANCELLED OR RATHER POSTPONED WHICH SERVED."
../asr_sa/speech/303_ilovegayboysbutithinkbrokebackmountainsucked.wav,"I LOVE GAY BOYS BUT I THINK BROKE ABOVE MOUNTAIN SACKED."
../asr_sa/speech/304_thenwasthedavincicodewhichsuckedreallybad.wav,"THEN WAS THE DA VINCI CODE WHICH SECURELY BAD."
../asr_sa/speech/305_WhenmyroommatecriedIcantbelievetheresaFacebookgroupcalledHarryPottersucks.wav,"WHEN MY ROOMMATE PRIDE I CAN'T BELIEVE HURRIES A FUSS BUT THROUGH FALL HURRY POTTER SOCKS."
../asr_sa/speech/306_IwouldalsoliketoknowhowHarryPotterisevilbuttheBibleisnt.wav,"I WILL ALSO LIKE TO KNOW HOW VERY POTTER IS EVIL THAT THE BY BELLIES."
../asr_sa/speech/307_brokebackmountainsucksanusandthatsafact.wav,"FOR THE BUT MOUNTAIN SEX SAYING AS AN THET'S A FACT."
../asr_sa/speech/308_ImgladthatstupidBrokebackMountaindidntwin.wav,"AND GLAD THAT STUPID BROKE ABOVE MOUNTAIN DIDN'T WIN."
../asr_sa/speech/309_TheproblemwithallofthisofcourseisthatHarryPottersucksassandisindicativeoftheoveralldeclineofEnglishSpeakingcultureatthehandsofpredictabilityandprettypackaging.wav,"THE PROBLEM WITH OLIVE THIS OF COURSE IS THAT HARRY POTTER SEX AS AN IS INDICATIVE OF OVER ALL DECLINE OF INGLESE SPEAKING CULTURE AT THE HANDS OF PREDICT ABILITY AND PREVENT FAGGING."
../asr_sa/speech/30_TheDaVinciCodewasabsolutelyAWESOME.wav,"THE DA VINCI COVERS ABSOLUTELY AWESOME."
../asr_sa/speech/310_IsupposeyoucouldsaythatIhateHarryPotterbecauseheseverythingImnot.wav,"I SUPPOSE YOU COULD SAY THAT I HATE HARRY POTTER BECAUSE HE'S EVERYTHING HIM NOT."
../asr_sa/speech/311_Andbrokebackmountaincansuckmydick.wav,"AND BROKE ABOVE MOUNTAIN CAN SERVE MY DEATH."
../asr_sa/speech/312_IblameMissionImpossibleforsomeofmychunnelfearsbutIthinkIwouldbescaredregardless.wav,"I BLAME MISSION IMPOSSIBLE FOR SOME OF MY GENTLE FEARS BUT I THINK I WOULD BE SCARED REGARDLESS."
../asr_sa/speech/313_IthinkistartedtohateDaVinciCodejustbecauseithasgatheredthelamestpeopleincinema.wav,"I THINK I STARTED TO HATE DA VINCI TILL JUST BECAUSE IT HAS FEATHER THE LONG PEOPLE AND CINEMA."
../asr_sa/speech/314_TheactorwhoplaysHarryPottersuckssodoesthenewDumbledor.wav,"BACK OR WHO PLAYS HAIRY PAW FOR SEX FOR THOSE THAT NEW JUMBLED OR."
../asr_sa/speech/315_IknowIknowmissionimpossible2suckedroyally.wav,"AND NOW I KNOW MISSION IMPOSSIBLE TO SECT ROYALLY."
../asr_sa/speech/316_Watched10thingsIhateaboutyouand23ofbrokebackmountain.wav,"W IT IS A SHADY WHEN OUR THINGS I HATE ABOUT I WANT TO FREE OF BROKE ABOUT MOUNTAIN."
../asr_sa/speech/317_HarryPottersucksitsjustthatsimple.wav,"HARRY POTTER SEX IT'S JUST THAT SIMPLE."
../asr_sa/speech/318_EVILPINKMUNKYISGAYANDBROKEBACKMOUNTAINSUCKS.wav,"IN HAVING FRANK IS DAY AND BROKE ABOVE MOUNTAIN SUCKS."
../asr_sa/speech/319_davincicodesucksmajorass.wav,"DA VINCI CONCEPTS MAJOR ASKED."
../asr_sa/speech/31_AlsoSexyHarryPotter.wav,"ALSO SEXY HARRY POTTER."
../asr_sa/speech/320_IdontagreewithhomophobesbuttheyhaveeveryrighttosayhorriblethingsaboutBrokebackMountainandhowitscorruptingtheworld.wav,"I DON'T AGREE WITH HER LOVE FOR THIS BUT THEY HAVE EVERY RIGHT TO SAY HORRIBLE THINGS ABOUT BROKE ABOUT MOUNTAIN AND HOW INSTRUCTING THE WORLD."
../asr_sa/speech/321_DaVinciCodesuckedasexpected.wav,"DA VINCI COULD SECT AS EXPECTED."
../asr_sa/speech/322_EveryoneknowsBrokebackMountainisgoingtowinallbecauseofthestupidgaycowboys.wav,"EVERY ONE KNOWS BROKE ABOUT MOUNTAIN IS GOING TO WIN ALL BECAUSE OF THE STUPID GAY COWBOYS."
../asr_sa/speech/323_YeahyuckIhateHarryPotter.wav,"YET I HATE HARRY POTTER."
../asr_sa/speech/324_DaVinciCodedoessuck.wav,"DA VINCI GROANED AS THE."
../asr_sa/speech/325_IhateMissionImpossiblemovies.wav,"I HATE MISSION IMPOSSIBLE MOVIES."
../asr_sa/speech/326_ThehorriblelessonofBrokebackMountainwasthatifyoucantfixsomethingyoujusthavetolivewithit.wav,"THE HORRIBLE LESSON OF BROKE ABOUT MOUNTAIN WAS THAT IF YOU CAN'T FIX SOMETHING YOU JUST HAVE TO LIVE WITH IT."
../asr_sa/speech/327_IheardtheDaVinciCodesucks.wav,"I HEARD THE DA VINCI CONCEPTS."
../asr_sa/speech/328_davincicodekindasuckeduguysshouldwatchTHEOMENmuahahaahahah.wav,"DA VINCI KHODKINE A SUFI ADVICE SHOULD WATCH THOUGH MEN MY HA HA HA."
../asr_sa/speech/329_TheDaVinciCodesuckedbutthenightwasgreat.wav,"THE DA VINCI CONCEPT BUT THE NIGHT WAS GREAT."
../asr_sa/speech/32_missionimpossible2rocks.wav,"MISSION IMPOSSIBLE TO ROCKS."
../asr_sa/speech/330_AndbetterWeallknowDaVincicodeisbogusandinaccurate.wav,"INDEED ARE WELL KNOWN OVENS EACH OF HIS BOGUS AN INACCURATE."
../asr_sa/speech/331_thispostwontaddanythingneweithersavethatTheDaVinciCodesucksmajorly.wav,"THIS FIRST ONE AND ANYTHING WAVER SAVE THAT THE DA VINCI CONSOPS MOTHERLY."
../asr_sa/speech/332_davincicodewasaterriblemovie.wav,"DA VINCI COVER WAS A TERRIBLE MOVIE."
../asr_sa/speech/333_MissionImpossible3suckedasstho.wav,"MISSION IMPOSSIBLE FREE SECT AS THOUGH."
../asr_sa/speech/334_DAVINCICODESUCKSASS.wav,"DA VINCI COULD SUCCESS."
../asr_sa/speech/335_Diloathedmissionimpossible2butthisonewasinvolvingandireallyenjoyedit.wav,"THE ISLE OF MISSION IMPOSSIBLE TO BUT THIS ONE WAS INVOLVING AN I REALLY ENJOYED IT."
../asr_sa/speech/336_IheardDaVinciCodesuckedprettyhardwhichistoobadbecauseIlikeRonHoward.wav,"I HEARD DA VINCI CONCEPT PRETTY HARD WHICH IS TOO BAD BECAUSE I LIKE ON HOWARD."
../asr_sa/speech/337_IHATEDbBROKEBACKMOUNTAINb.wav,"I HATED BE BROKE ABOVE MOUNTAIN BAY."
../asr_sa/speech/338_ERMdavincicodeanditsucked.wav,"AND OUR THENCE HE CUT IN ITSELF."
../asr_sa/speech/339_ANDBROKEBACKMOUNTAINWASSOSADANDSOBORINGANDJACKDIDNTWANTTOHIDEBUTONCEHETRIEDTOLIVEAREALLIFEHEDIED.wav,"AND BROKE THE BACK MOUNTAIN WAS SO SAD AND SO BORING AND JACK DIDN'T WANT TO HIDE BUT ONCE HE TRIED TO LIVE AREA LIFE HE DIED."
../asr_sa/speech/33_HeslikeYEAHIGOTACNEANDILOVEBROKEBACKMOUNTAIN.wav,"HE'S LIKE A HIGH GOT ACME AND I LOVE BROKE ABOUT MOUNTAIN."
../asr_sa/speech/340_1BROKEBACKMOUNTAINISASTUPIDMOVIE.wav,"WHEN THE ARCADIA SIC A MOUNTAIN IS A STUPID MOVIE."
../asr_sa/speech/341_NowIamthefirstpersontosaythatTheDaVinciCodesucksbuthelloitsanovel.wav,""
../asr_sa/speech/342_Brokebackmountainwasahorriblemovieimeanhowthethosehollywoordpeopleevenmakeamovieabouttwogayguys.wav,"FOR THE BUT MOUNTAIN WAS A HORRIBLE MOVIE I MEAN HOW THOSE WHY WHERE PEOPLE EVEN MAKE A MOVIE ABOUT TO DE GUISE."
../asr_sa/speech/343_IhearthatTheDaVinciCodesuckedtoo.wav,"I HEAR THAT THE DA VINCI CODES OF TOO."
../asr_sa/speech/344_toseethedavincicodewhichtotallysuckedballs.wav,"TO SEE THE DA VINCI CODE WHICH TOTALLY EXCEPT BALLS."
../asr_sa/speech/345_ItsbeenonacoupleoftimesalreadybutcosIthinkthedaVinciCodesucksInevertooktheeffortofwatchingit.wav,"IT'S BEEN ON A COUPLE OF TIMES ALREADY BECAUSE I THINK THE DA VINCI COULD SUCKS AND NEVER TOOK THE EFFORT OF WATCHING IT."
../asr_sa/speech/346_HarryPotterstillsucksthough.wav,"HARRY POTTER STILL SUCKS THOUGH."
../asr_sa/speech/347_MissionImpossibleIIIsucks.wav,"MISSION IMPOSSIBLE YEA SOCKS."
../asr_sa/speech/348_IknowthatalotofpeopleouttherethinkthatHarryPotterisstupidandlame.wav,"I KNOW THAT A LOT OF PEOPLE OUT THEIR THINK THAT HARRY POTTER IS STUPID AND LAME."
../asr_sa/speech/349_IknowDaVinciCodeisgoingtosuck.wav,"I KNOW GARVIN SEACOVE IS GOING TO SUP."
../asr_sa/speech/34_manilovedbrokebackmountain.wav,"THEN I LOVE BROKE ABOVE MOUNTAIN."
../asr_sa/speech/350_IofficiallyhatetheDaVinciCodetheend.wav,"I HAVE CICELY HATE THE DA VINCI COME THEN."
../asr_sa/speech/351_IamsickofHarryPottershitIamsurethekidsmustbetoo.wav,"I AM SICK OF HARRY POTTER'S HEAVE AM SURE THE KIDS MUST BE TOO."
../asr_sa/speech/352_IalsohatetheDaVinciCode.wav,"I ALSO HATE THE DA VINCI CODE."
../asr_sa/speech/353_IfJesusisfabricatedalatheDaVinciCodethenChristianityisworthless.wav,"IF JESUS'S FABRICATED A LAW THE DA VINCI CONVENT CHRISTIANITY IS WORTHLESS."
../asr_sa/speech/354_TheGaynesswasntwhatmadebrokebackmountainsuck.wav,"AGAIN AS WAS WHAT MAY BROKE ABOVE MOUNTAIN SUP."
../asr_sa/speech/355_BrokebackMountainisareallydepressingmovie.wav,"FOR THE BUT MOUNTAIN IS EARLY DEPRESSING MOVIE."
../asr_sa/speech/356_IamaChristianandIabsolutelyHATEtheDaVinciCode.wav,"I AM A CHRISTIAN AND I ABSOLUTELY HATE THE DA VINCI CODE."
../asr_sa/speech/357_HarryPottercansuckmyclit.wav,"HARRY POTTER CANS OF MY PLATE."
../asr_sa/speech/358_GodYahooGameshasthistrulyawfullookingDaVinciCodethemedskinonitschessboardrightnow.wav,"THAT YOUNG WHOM JAMES HAS THIS TRUE I AWFUL LOOKING DA VINCI FOR THE HE MADE SKIN ON ITS CHESSBOARD RIGHT NOW."
../asr_sa/speech/359_IgotaholdofKelseyandwewenttoOceanwalkandsawtheDaVinciCodewhichkindasuckedthenwentandgotreallyREALLYbadfoodatJohnnyRockets.wav,"I GOT HOLD OF KELSEY AND WE WENT TO HAVE SEEN WEAPON SAW THE DA VINCI COVE WHICH CONVERTS UP THEN WENT AND BOUGHT REALLY REALLY BAD FOOD AT JOHNNY RAPIDS."
../asr_sa/speech/35_ItoolikeHarryPotter.wav,"I TOO LIKE HARRY POTTER."
../asr_sa/speech/360_thedavincicodesucksbtw.wav,"THE DA VINCI CONCEPTS THROUGH."
../asr_sa/speech/361_IhatedBrokebackMountainandnotbecausethemaincharactersweregay.wav,"I HATED BROKE ABOVE MOUNTAIN AND NOT BECAUSE THE MAIN CHARACTERS WERE GAY."
../asr_sa/speech/362_AsmuchasIhateHarryPotterYougottalovethisdecayinganddecomposinghippieforbringingMcGartherParktotheworld.wav,"AS MUCH AS I HATE HARRY POTTER YOU'VE GOT A LOVE THIS DECAYING AND DECOMPOSING HAD BEFORE BRINGING THE GARTH HER PARK TO THE WORLD."
../asr_sa/speech/363_BesidesDaVinciCodesucks.wav,"BESIDES DOVE IN SECRET SUCKS."
../asr_sa/speech/364_AGeorgiamotherwarnsthattheHarryPotterbooksareanevilattempttoindoctrinatekidsintotheWiccareligionandmustbestopped.wav,"THE GEORGIA MOTHER WARNS THAT THE HARRY POTTER BOOKS ARE AN EVIL ATTEMPT DREAMED OF TRINA CAVES INTO THE WICKER RELIGION AND MUST BE STOP."
../asr_sa/speech/365_LikeformeBrokebackMountainsuckedbecauseIdonthavethefillforitsblanks.wav,"LIKE FORM HE BROKE THE BACK MOUNTAIN SECT BECAUSE I DIDN'T HAVE THE FELL FOR ITS PLANKS."
../asr_sa/speech/366_anddavincicodesucks.wav,"AND I VINCY CONCEPTS."
../asr_sa/speech/367_BrokebackMountainwasincrediblydepressingIlikeditbutitwasquitedepressing.wav,"FOR THE BUT MOUNTAIN WAS INCREDIBLY DEPRESSING I LIKED IT BUT IT WAS QUITE DEPRESSING."
../asr_sa/speech/368_TheThursdaymoviewasBrokebackMountainwhichwasactuallyreallyterrible.wav,"THE THURSDAY MOVIE WAS BROKEN OFF MOUNTAIN WHICH WAS ACTUALLY REALLY TERRIBLE."
../asr_sa/speech/369_thirdlythedavincicodesucked.wav,"HE DIVED HEAD OF AN SECURED SUCKED."
../asr_sa/speech/36_IwishIcouldwriteapaperentitledWhyHarryPotterisAwesome.wav,"I WISH I COULD RIDE THE PAPER ENTITLED BY HARRY POTTER IS AWESOME."
../asr_sa/speech/370_IheardThedaVinciCodesucked.wav,"I HEARD THE DA VINCI CONCEPT."
../asr_sa/speech/371_BrokebackMountainLarryMcMurtryDianaOssanathebooksuckedmoviewaswaybettertheyhadalotofworktodo.wav,"FOR THE BUT MOUNTAIN LARRY MC MURTRY DIANA ASENATH HAVE ACCEPT MOVIE WAS A BETTER THEY HAD A LOT OF WORK TO DO."
../asr_sa/speech/372_IllprobablygetmurderedathousandtimesoverbyeveryoneforsayingitbutIhateHarryPotter.wav,"THEY'LL PROBABLY GET MURDERED A THOUSAND TIMES OVER BY EVERYONE FOR SAYING IT BUT I HATE HARRY POTTER."
../asr_sa/speech/373_MysexyvintagesilverteainfuserdealfellthroughsoinsteadIboughtthiscrappyHarryPotterteainfuserthatsshapedlikeafrog.wav,"MY SEX EVEN TO SILVER GAIN FIERCER JAIL FELL THROUGH SO INSTEAD I BOUGHT THE SCRAPPY HARRY POVERTY IN FIERCE EARTH HUTS SHAPED LIKE A FROG."
../asr_sa/speech/374_IdontunderstandhowthatpicisfunnybutHarryPottersucksanyways.wav,"I DON'T UNDERSTAND HOW THAT VITH HIS FUNNY BUT HARRY POTTER SEX ANYWAYS."
../asr_sa/speech/375_wewatchedhorriblemoviessuchasbrokebackmountainandjustmyluck.wav,"WE WATCHED HORRIBLE MOVIES SUCH AS BROKE ABOUT MOUNTAIN AND JUST MY LUCK."
../asr_sa/speech/376_MISSIONIMPOSSIBLEIIIISGOINGTOSUCKBALLS.wav,"MISSION IMPOSSIBLE YEA IS GOING TO SUCK BALLS."
../asr_sa/speech/377_WhilewereonthetopicHarryPotterstinks.wav,"WHILE ROUND THE TOPIC HARRY POTTER STINKS."
../asr_sa/speech/378_iHATEHATEHATEtomcruiseandmissionimpossiblemoviesbutithinkimaygoseethisnewonecuz.wav,"I HATE HATE HATE ON FROZEN MISSION IMPOSSIBLE MOVIES BUT I THINK I MAY GO SEE THIS NEW UNCAS."
